Date,Open,High,Low,Volume,MarketCap,ETHOpen,ETHHigh,ETHLow,ETHClose,ETHVolume,ETHMarketCap,Close
3-Mar-16,423.91,425.37,419.41,100484000,6441066887,8.46539,10.0974,8.33203,9.38854,33666574.56,714602817.8,421.65
4-Mar-16,421.84,425.18,410.94,90856096,6279024638,9.29415,10.3928,8.47942,10.3928,38147118.06,717196561.9,410.94
5-Mar-16,410.78,411.26,394.04,135384992,6122091567,10.406,12.274,9.9729,10.7466,42967097.57,859883804.7,400.57
6-Mar-16,400.52,411.91,395.78,91212496,6232667872,11.0037,11.836,9.99361,11.2228,52890183.33,877222834.6,407.71
7-Mar-16,407.76,415.92,406.31,85762400,6335164892,11.3829,11.6519,9.30949,9.44899,35483335.54,803107181.2,414.32
8-Mar-16,414.46,416.24,411.09,70311696,6331422309,9.55263,10.1664,8.81577,9.8354,32855838.89,749440628.7,413.97
9-Mar-16,413.89,416.03,411.61,70012304,6346735710,9.84721,12.0547,9.67099,11.9091,21653758.33,820334099.2,414.86
10-Mar-16,414.74,417.51,413.25,81022896,6383105414,11.898,12.2393,10.9911,11.2456,29721428.22,903381275.4,417.13
11-Mar-16,417.24,423.93,417.01,73969696,6454555816,11.305,11.5999,10.3937,11.1186,24466332.99,856835975.2,421.69
12-Mar-16,421.61,421.8,410.09,92712896,6301963440,11.0828,13.5325,11.0828,13.4747,40347471.88,1011080371,411.62
13-Mar-16,411.65,416.6,411.64,74322800,6340701565,13.5333,15.2571,13.4674,14.2982,40289214.58,1111689255,414.07
14-Mar-16,414.2,416.68,414.2,95259400,6378632901,14.475,15.013,11.5821,12.318,55047210.8,1051847943,416.44
15-Mar-16,416.39,418.13,414.98,66781700,6386304534,12.4526,13.1978,12.0468,13.0828,42011479.17,1034154978,416.83
16-Mar-16,416.89,417.69,415.91,65185800,6390672724,13.01,13.7307,12.4954,12.5367,26424719.79,1032822959,417.01
17-Mar-16,417.89,421,417.89,83528600,6447467967,12.5209,12.6435,10.4426,11.006,32150717.31,907115999,420.62
18-Mar-16,420.55,420.55,406.14,104940000,6279128504,11.0815,11.1788,8.52452,10.8929,44349553.13,801431221,409.55
19-Mar-16,409.27,410.98,407.23,58423000,6294271612,10.9981,11.2037,9.77663,10.5558,43739127.43,844286927.1,410.44
20-Mar-16,410.4,414.63,410.4,45947900,6346546570,10.5307,10.9038,9.5704,10.344,19144977.35,803839410.6,413.76
21-Mar-16,413.42,413.42,410.38,61655400,6341110984,10.3198,12.0149,10.1616,11.7966,22311002.87,863210113.6,413.31
22-Mar-16,413.13,418.38,412.53,66813300,6416025151,11.8641,12.0252,11.177,11.2732,26562934.03,910325972.1,418.09
23-Mar-16,418.16,419.27,417.36,61444200,6416845742,11.2748,12.4326,11.2371,12.3923,18860569.1,936422410,418.04
24-Mar-16,418.42,418.68,415.49,68346704,6393094869,12.4167,12.5016,10.8035,11.2353,25465518.47,897619791.2,416.39
25-Mar-16,416.51,418.08,415.56,52560000,6406608048,11.235,11.3729,10.5272,10.6987,18390728.47,850546577.9,417.18
26-Mar-16,417.36,418.99,416.26,44650400,6420042696,10.7432,11.1808,10.5892,10.9646,11437420.59,859393880.4,417.95
27-Mar-16,418.14,428.8,417.71,71229400,6557030843,10.974,11.0542,10.1121,10.4109,9672145.122,843012011.7,426.77
28-Mar-16,426.55,426.86,423.29,68522800,6519889575,10.4192,11.8613,10.4075,11.6603,23552260.42,884581116.5,424.23
29-Mar-16,424.3,426.2,412.68,75411504,6402954687,11.6656,11.9136,11.3498,11.594,18964893.4,919446538.1,416.52
30-Mar-16,416.83,416.83,412.5,66034100,6378356002,11.6564,12.1785,11.4692,11.9319,18629402.08,927952548.6,414.82
31-Mar-16,415.26,418.37,415.26,60215200,6409062819,11.9529,12.0119,11.3157,11.4091,16036263.41,925164982,416.73
1-Apr-16,416.76,418.17,415.83,51235700,6429593619,11.4035,11.8504,11.4006,11.6635,15451750,917140476.3,417.96
2-Apr-16,418.42,422.08,418.42,45681200,6475857111,11.6636,11.6888,11.3988,11.5972,10106915.07,904509336.3,420.87
3-Apr-16,421.17,421.58,419.7,38053700,6477828309,11.5989,11.7064,11.5087,11.6028,6621553.439,913076207.3,420.9
4-Apr-16,421.3,422.34,419.6,50634300,6487898586,11.6183,11.6183,11.0163,11.1715,7227387.993,894160039,421.44
5-Apr-16,421.02,424.26,420.61,60718000,6529351750,11.1573,11.2125,10.1347,10.443,14131702.98,851455464,424.03
6-Apr-16,424.28,424.53,422.73,59091000,6521491709,10.4381,10.97,10.2773,10.6727,20977192.01,840201369.9,423.41
7-Apr-16,423.62,423.66,420.52,57858600,6512693215,10.6854,10.8097,9.95363,10.052,13312815.28,824380085.6,422.74
8-Apr-16,422.91,425.36,419.64,63454700,6477294354,10.0697,10.3875,9.65558,9.73432,15555722.22,784772195.5,420.35
9-Apr-16,420.81,420.89,416.52,49792700,6464539022,9.71959,10.0889,9.06814,9.14706,13801153.47,759237458.2,419.41
10-Apr-16,419.59,422.43,419.26,73478600,6499536744,9.15062,9.22472,7.45564,8.93702,28239191.99,683830412,421.56
11-Apr-16,421.87,422.74,420.53,50747500,6515321585,8.93634,8.94664,8.00318,8.64791,31448996.88,673289380.8,422.48
12-Apr-16,422.84,427.28,422.84,70728800,6558651418,8.64379,8.64379,7.15416,7.44885,16527432.99,623573565.1,425.19
13-Apr-16,425.63,426.66,422.92,69060400,6537929600,7.44231,8.71977,7.06922,8.02855,28522839.93,617479502.9,423.73
14-Apr-16,423.93,425.37,423.01,45281000,6548113819,8.04442,8.75704,8.02152,8.39444,23642561.67,665831240.4,424.28
15-Apr-16,424.43,429.93,424.43,54801500,6633436610,8.38724,8.6162,8.09733,8.24125,12301127.43,659490114.9,429.71
16-Apr-16,429.58,432.63,428.98,39392800,6648182380,8.24278,8.64976,8.11444,8.6062,10442531.6,655403140.9,430.57
17-Apr-16,430.64,431.37,426.08,52125900,6600878376,8.6095,9.702,8.56078,9.28506,19279346.27,734098851.8,427.4
18-Apr-16,427.61,429.27,427.09,55670900,6620723761,9.3091,9.50666,8.49687,8.99991,21727934.38,720834391.1,428.59
19-Apr-16,428.7,436.02,428.1,52810500,6729223763,9.036,9.30624,8.59546,8.7176,15803330.38,719811155.5,435.51
20-Apr-16,435.32,443.05,434.41,72890096,6821898724,8.71488,8.82539,8.31376,8.47668,15149612.5,680279722.1,441.39
21-Apr-16,441.42,450.55,440.95,68204704,6947795903,8.46579,8.72034,7.96222,8.10778,13143523.34,671257867.1,449.42
22-Apr-16,449.69,449.81,444.15,58804400,6892364370,8.10217,8.27232,7.66848,7.81507,14689387.85,638831828,445.74
23-Apr-16,445.86,450.28,444.33,50485400,6964275296,7.82126,8.55293,7.73774,8.30778,12358417.4,633517342.1,450.28
24-Apr-16,450.56,460.15,448.93,68198400,7093731211,8.29479,8.47397,7.95981,7.99437,14291088.5,650614023.6,458.55
25-Apr-16,459.12,466.62,453.59,87091800,7139621427,8.00135,8.0946,7.23651,7.51469,11502305.24,621501751.8,461.43
26-Apr-16,461.65,467.96,461.62,78971904,7213507974,7.55434,7.55434,7.05898,7.39967,21082705.92,580837904.7,466.09
27-Apr-16,466.26,467.08,444.13,93564896,6883732526,7.39704,7.96774,7.31969,7.77172,17779245.83,604742604.9,444.69
28-Apr-16,445.04,449.55,436.65,74064704,6952183242,7.75997,7.91307,7.1664,7.18199,17268882.23,589177257.5,449.01
29-Apr-16,449.41,455.38,446.02,49258500,7048201013,7.17253,7.73096,7.17189,7.45872,9356922.431,597159006.2,455.1
30-Apr-16,455.18,455.59,447.7,69322600,6944860514,7.45729,9.3665,7.45391,8.83251,18646159.17,657122599,448.32
1-May-16,448.48,452.48,447.93,40660100,7001712750,8.81398,9.01178,8.43236,8.81118,31002860.28,690997607.7,451.88
2-May-16,451.93,452.45,441.78,92127000,6891791430,8.8465,10.3215,8.8465,10.147,28696799.65,768826991.8,444.67
3-May-16,444.73,451.1,442.62,59366400,6980826502,10.1632,10.1651,9.2798,9.40064,30854978.47,768318457.7,450.3
4-May-16,450.18,450.38,445.63,50407300,6927161701,9.31127,10.0341,9.26752,9.40586,19303186.81,767477251.3,446.72
5-May-16,446.71,448.51,445.88,50440800,6948331748,9.41377,10.046,9.29212,9.81006,17005796.17,761096245.5,447.98
6-May-16,447.94,461.38,447.07,72796800,7130556704,9.8261,9.95219,9.03701,9.32497,18242635.07,771695108.1,459.6
7-May-16,459.64,460.67,457.32,38364500,7115722136,9.34664,9.47579,9.2121,9.39429,19139301.74,742441534.4,458.54
8-May-16,458.43,459.42,455.98,40315000,7117822794,9.37051,9.5975,8.92686,9.4794,13044678.75,741754230.4,458.55
9-May-16,458.21,462.48,456.53,55493100,7149827444,9.48293,9.64116,9.2037,9.30335,13317029.17,754809182.5,460.48
10-May-16,460.52,461.93,448.95,58956100,7002714977,9.29773,9.47902,9.26136,9.35012,11260124.97,745761111.5,450.89
11-May-16,450.86,454.58,450.86,50605200,7032699388,9.36152,10.0119,9.36152,9.99292,11975093.96,780706120.3,452.73
12-May-16,452.45,454.95,449.25,59849300,7065960832,9.99628,10.5063,9.85641,10.082,18602684.67,810867688.6,454.77
13-May-16,454.85,457.05,453.45,60845000,7081726955,10.0578,11.0528,10.0184,10.5453,29654212.5,847279850.6,455.67
14-May-16,455.82,456.84,454.79,37209000,7083394303,10.5066,10.615,9.80792,10.2261,26290877.78,816969758.1,455.67
15-May-16,455.76,458.69,455.46,28514000,7114461730,10.2397,10.4445,9.92642,9.95892,13227110.66,811888129,457.57
16-May-16,457.59,458.2,452.95,59171500,7063120268,9.96235,11.4403,9.96235,11.172,13552835.49,842074254.7,454.16
17-May-16,454.01,455.07,453.61,64100300,7058821457,11.1713,12.487,11.1526,12.1871,37648225.35,942547146.1,453.78
18-May-16,453.69,456,453.3,86850096,7073564772,12.1988,14.259,12.1793,13.4824,52085614.05,1039326346,454.62
19-May-16,454.52,454.63,438.71,96027400,6827425412,13.5586,14.8728,13.3376,14.8728,55209310.8,1116231545,438.71
20-May-16,437.79,444.05,437.39,81987904,6890716750,14.7697,15.0482,13.3842,13.6086,57157057.29,1157843563,442.68
21-May-16,442.97,443.78,441.71,42762300,6900237725,13.6356,14.0512,13.119,14.0276,38614975.35,1099092918,443.19
22-May-16,443.22,443.43,439.04,39657600,6842082300,14.015,14.3464,13.7658,14.2862,18007329.97,1131184719,439.32
23-May-16,439.35,444.35,438.82,50582500,6919346395,14.2861,14.4924,13.1922,13.2833,19512928.82,1128778314,444.15
24-May-16,444.29,447.1,443.93,65783100,6949432035,13.4615,13.7743,12.0141,12.7062,31098171.53,1033364178,445.98
25-May-16,446.06,450.3,446.06,65231000,7007360094,12.7323,12.8984,11.7666,12.5358,36333525,1002411078,449.6
26-May-16,449.67,453.64,447.9,65203800,7067871184,12.526,12.9866,12.0592,12.4577,25819118.47,999819204.7,453.38
27-May-16,453.52,478.15,453.52,164780992,7382558440,12.4304,12.4304,10.5027,11.327,44411655.9,906326172.8,473.46
28-May-16,473.03,533.47,472.7,181199008,8266477338,11.2958,12.3633,10.3734,11.82,45870992.36,919178173.7,530.04
29-May-16,527.48,553.96,512.18,148736992,8209050618,11.8929,12.6908,11.7768,12.3872,35697366.55,998288462.1,526.23
30-May-16,528.47,544.35,522.96,87958704,8330000111,12.3504,12.8806,12.2658,12.7497,22539601.74,1004517818,533.86
31-May-16,534.19,546.62,520.66,138450000,8293035755,12.7253,14.2673,12.6422,14.0619,22081905.56,1072553173,531.39
1-Jun-16,531.11,543.08,525.64,86061800,8381321200,14.0773,14.3155,13.4389,13.9466,41923554.51,1125168586,536.92
2-Jun-16,536.52,540.35,533.08,60378200,8399598923,14.0015,14.0484,13.6292,13.7405,16263081.18,1117299813,537.97
3-Jun-16,537.68,574.64,536.92,122020000,8889102698,13.738,13.8738,13.2543,13.8139,14901617.12,1103696075,569.19
4-Jun-16,569.71,590.13,564.24,94925296,8945981422,13.8467,13.9454,13.4218,13.6985,21047566.67,1105814274,572.73
5-Jun-16,573.31,582.81,569.18,68874096,8983555643,13.7404,14.0722,13.5678,13.9718,13223188.57,1114239509,574.98
6-Jun-16,574.6,586.47,574.6,72138896,9151021089,13.975,14.0585,13.7349,13.9565,10777972.5,1123010052,585.54
7-Jun-16,585.45,590.26,567.51,107770000,9013335474,13.9341,14.4974,13.8146,14.4974,13243364.27,1138299041,576.6
8-Jun-16,577.17,582.84,573.13,80265800,9094354021,14.512,14.7796,14.2752,14.4304,21859655.21,1174771873,581.65
9-Jun-16,582.2,582.2,570.95,71301000,8987040811,14.4177,14.5672,14.3402,14.392,11253120.49,1169891350,574.63
10-Jun-16,575.84,579.13,573.33,66991900,9033522014,14.3986,14.4318,13.8207,13.9364,9542344.34,1141743013,577.47
11-Jun-16,578.67,607.12,578.67,82357000,9493578714,13.9086,14.0798,13.7203,14.0798,11304141.42,1123870095,606.73
12-Jun-16,609.68,684.84,607.04,277084992,10529624647,14.1916,15.9,14.1864,15.7624,22787186.06,1191808018,672.78
13-Jun-16,671.65,716,664.49,243295008,11026918233,15.7437,17.6442,15.7196,17.5695,39511688.54,1352702423,704.38
14-Jun-16,704.5,704.5,662.8,186694000,10734585656,17.6027,19.2735,17.2986,18.8395,53917917.01,1479354797,685.56
15-Jun-16,685.68,696.3,672.56,99223800,10876756116,18.8932,18.9053,17.7095,18.4483,40829647.92,1490879496,694.47
16-Jun-16,696.52,773.72,696.52,271633984,12004751236,18.3543,20.8297,18.3543,20.5923,28362051.92,1592198659,766.31
17-Jun-16,768.49,775.36,716.56,363320992,11734973407,20.5886,21.5227,13.5676,15.3559,110313124,1419575411,748.91
18-Jun-16,748.76,777.99,733.93,252718000,11852610450,15.3768,15.3786,9.96364,11.1617,156357760.4,1050204747,756.23
19-Jun-16,756.69,766.62,745.63,136184992,11974386667,11.3307,13.1821,10.6356,12.2547,121895186.8,978918640.2,763.78
20-Jun-16,763.93,764.08,732.73,174511008,11561085979,12.2342,12.4483,10.5247,11.8639,61802150.35,955918999.7,737.23
21-Jun-16,735.88,735.88,639.07,309944000,10456853278,11.8395,13.4204,11.2918,13.4204,52385767.71,974353783.4,666.65
22-Jun-16,665.91,678.67,587.48,266392992,9352374507,13.3067,15.7856,13.1487,13.1603,105494587.8,1149553138,596.12
23-Jun-16,597.44,629.33,558.14,253462000,9791649877,13.0951,13.7911,12.564,13.6707,55139438.19,1074198103,623.98
24-Jun-16,625.58,681.73,625.27,224316992,10442233719,13.6762,14.5673,13.2194,14.2641,34491825,1135575933,665.3
25-Jun-16,665.28,691.73,646.56,126656000,10442165051,14.3321,14.5819,14.017,14.2818,20042760.42,1158746712,665.12
26-Jun-16,665.93,665.98,616.93,109225000,9883123077,14.283,14.3739,13.6565,13.8262,14045265.51,1136802536,629.37
27-Jun-16,629.35,655.28,620.52,122134000,10292371661,13.8502,14.1211,13.7493,13.9018,13513124.48,1129969145,655.28
28-Jun-16,658.1,659.25,637.77,138384992,10164806261,13.8839,13.9815,11.718,12.2025,20069829.51,1073465898,647
29-Jun-16,644.12,644.68,628.28,142456000,10055423427,12.1756,13.038,11.6854,12.6082,42203406.97,993606034.6,639.89
30-Jun-16,640.59,675.4,636.61,138980000,10583527799,12.6112,12.7419,12.2536,12.4421,21147277.08,1018938570,673.34
1-Jul-16,672.52,686.15,669.59,134431008,10632674990,12.4615,12.4913,11.7335,12.2163,16417418.75,991650153.6,676.3
2-Jul-16,676.73,703.7,676.4,112354000,11066171356,12.1995,12.2209,11.9502,12.136,13162005.45,985454219.1,703.7
3-Jul-16,704.97,704.97,649.01,129512000,10360455388,12.1284,12.1452,11.5891,11.7989,9906236.272,972005090,658.66
4-Jul-16,658.8,683.66,650.51,92008400,10756225162,11.7202,11.8802,11.3895,11.4378,11066696.91,944388877.8,683.66
5-Jul-16,683.21,683.49,665.07,130476000,10553590036,11.471,11.5178,9.57626,10.6158,27890975.69,858874553.2,670.63
6-Jul-16,670.42,681.9,670.42,134960992,10661460872,10.6114,11.1056,10.2808,10.5246,34807915.68,867564903.7,677.33
7-Jul-16,678.09,682.43,611.83,258091008,10084880016,10.5289,10.5658,9.80321,10.099,15154216.32,825732050.1,640.56
8-Jul-16,640.69,666.71,636.47,141970000,10496037616,10.1094,11.5248,9.96126,11.4059,14207673.26,858685753.3,666.52
9-Jul-16,666.38,666.38,633.4,180536000,10252979330,11.3946,11.4567,10.7295,10.9626,22127330.56,901772931,650.96
10-Jul-16,650.6,652.29,641.26,102532000,10229001841,10.9655,11.0137,10.7822,10.9373,10902990.49,890825824.3,649.36
11-Jul-16,648.48,659.63,644.98,107910000,10203318330,10.9476,11.0093,10.2602,10.4772,9118254.931,868609622.3,647.66
12-Jul-16,648.28,675.26,646.78,138172992,10470577835,10.459,10.762,10.4258,10.557,11195429.97,865165411.1,664.55
13-Jul-16,664.8,668.7,654.47,131449000,10312716681,10.5161,10.5895,10.4039,10.4587,10007993,859211136.5,654.47
14-Jul-16,652.92,662.9,652.92,98511400,10370714378,10.5005,11.6819,10.5005,11.5519,15642596.42,917920126.4,658.08
15-Jul-16,659.17,667.08,659.04,81673104,10453381650,11.5132,12.4313,11.49,11.9497,26653416.67,981146010.7,663.26
16-Jul-16,663.78,666.46,659.33,50330200,10415413843,11.9516,11.9516,11.5924,11.6471,17140790.63,965600398.8,660.77
17-Jul-16,661.99,682.36,661.99,74407904,10711263460,11.6528,11.6703,11.0074,11.1549,13469404.51,926539974.6,679.46
18-Jul-16,679.81,681.55,668.63,69465000,10612299585,11.1587,11.6101,10.9483,11.0019,16936240.63,934775096.8,673.11
19-Jul-16,672.74,673.28,667.63,61203300,10609525767,11.0344,12.0139,11.0103,11.6424,15760018.75,929511563.2,672.86
20-Jul-16,672.81,672.93,663.36,94636400,10497527596,11.6191,12.9914,11.5669,12.4484,38664519.16,991821955.4,665.68
21-Jul-16,665.23,666.22,660.41,60491800,10487976073,12.4506,12.7103,11.9937,12.6305,45992054.17,1021411648,665.01
22-Jul-16,664.92,666.58,646.72,134169000,10261989674,12.6507,14.8134,12.5399,14.7156,43571885.42,1109376186,650.62
23-Jul-16,650.73,656.37,648.52,69532200,10340881944,14.6619,14.8989,14.0497,14.3311,65212477.08,1187063321,655.56
24-Jul-16,655.41,663.11,652.79,118184000,10432244355,14.2997,14.4374,12.3161,12.7664,48996688.85,1101600664,661.28
25-Jul-16,661.26,661.83,653.4,78176496,10319876749,12.7495,13.857,12.6838,13.8105,61688612.5,1095914960,654.1
26-Jul-16,654.23,656.22,645.88,225135008,10284392843,13.8361,13.8511,11.7272,11.7632,57884411.46,1056037135,651.78
27-Jul-16,651.63,657.46,648.45,147460992,10325917979,11.9895,13.3119,11.8357,12.9646,85891493.73,1046190670,654.35
28-Jul-16,654.49,657.59,654.49,86428400,10337749269,12.9728,12.9882,12.4927,12.8619,39144895.49,1050280558,655.03
29-Jul-16,655.11,657.8,654.79,60703500,10369809306,12.8436,12.8706,12.5542,12.8162,18773773.26,1046256696,656.99
30-Jul-16,657.01,658.22,654.21,38456100,10340045284,12.7946,12.8013,12.4689,12.4765,11592384.44,1045079986,655.05
31-Jul-16,655.1,655.28,624.36,110818000,9861866433,12.461,12.5098,11.5472,11.868,16409437.07,1002137454,624.68
1-Aug-16,624.6,626.12,605.88,121887000,9572348580,11.8759,12.0137,10.9585,10.9585,25051744.1,956319454.4,606.27
2-Aug-16,606.4,612.85,531.33,330932992,8644864335,10.9416,11.1372,8.20098,8.73383,47590983.33,844180460.1,547.47
3-Aug-16,548.66,573.36,541.55,207982000,8944279139,8.78728,10.418,8.78728,10.2512,88216962.37,807403978.4,566.35
4-Aug-16,566.33,579.5,565.78,125292000,9133817995,10.2939,11.2912,10.1564,11.0367,44165448.96,887930171.4,578.29
5-Aug-16,578.28,578.28,569.98,66127900,9083715053,11.0428,11.1764,10.7632,10.9331,28741819.1,904206467,575.04
6-Aug-16,575.03,588.4,569.47,80797296,9286055404,10.9254,10.9376,10.2858,10.8999,15442131.94,885090360.8,587.78
7-Aug-16,587.77,597.51,586.82,82398400,9364710627,10.8811,11.0896,10.78,10.9175,16019929.27,902485129.1,592.69
8-Aug-16,592.74,592.99,588.05,61194100,9339910963,10.9116,11.3288,10.859,11.2433,15453036.81,909147696.1,591.05
9-Aug-16,591.04,591.09,584.79,92228096,9289374235,11.2454,12.4546,11.2,12.2352,23804683.33,971712301.4,587.8
10-Aug-16,587.65,599.98,586.37,102905000,9358441335,12.2443,12.4578,11.9825,12.128,33151439.02,1010790287,592.1
11-Aug-16,592.12,597.54,589.12,74514400,9312340020,12.1432,12.2724,11.6338,11.6925,25500770.83,982109077.4,589.12
12-Aug-16,588.8,589.91,583.81,69218000,9288722581,11.6909,12.0416,11.6351,11.7747,15262114.93,977929251.9,587.56
13-Aug-16,587.36,589.77,584.98,43563000,9258715472,11.7785,11.7911,11.5118,11.5772,9917453.684,966807095.6,585.59
14-Aug-16,585.59,585.67,564.78,60851100,9020848475,11.5713,11.6946,11.0991,11.1993,7486719.895,952206691.5,570.47
15-Aug-16,570.49,573.58,563.24,57262300,8970719083,11.1948,11.3108,11.0001,11.2151,8184644.861,928033360.2,567.24
16-Aug-16,567.24,581.74,566.72,58405200,9132941526,11.2184,11.2373,11.0028,11.1453,7828417.292,925934884.2,577.44
17-Aug-16,577.76,580.89,571.43,54443000,9066995409,11.1397,11.1548,10.7486,10.7588,7431102.787,912582060.7,573.22
18-Aug-16,573.71,577.79,573.43,59896600,9085487925,10.7528,11.0091,10.7448,10.756,8336199.722,904001001.1,574.32
19-Aug-16,574.34,578.24,574.18,50631600,9107313927,10.7561,10.8011,10.7279,10.7477,6262662.153,893852345.4,575.63
20-Aug-16,576.08,582.82,575.46,45301400,9204384754,10.7487,11.3007,10.7487,11.2694,7067487.257,924181422.4,581.7
21-Aug-16,581.94,584.16,580.22,38299400,9199366517,11.2474,11.2538,10.9939,11.1753,5507150.314,924136210,581.31
22-Aug-16,581.31,588.45,580.59,72844000,9286647694,11.1792,11.3408,11.075,11.1096,4703239.479,934388983.7,586.75
23-Aug-16,586.77,589.47,581.63,85349200,9234845697,11.1209,11.23,10.898,11.0273,6881447.361,923973695.2,583.41
24-Aug-16,583.41,583.59,579.85,56328200,9184728961,11.0306,11.1546,11.0095,11.0393,5882306.655,920880970.9,580.18
25-Aug-16,580.18,580.45,575.17,136130000,9147297036,11.036,11.3851,11.0168,11.3649,6393578.021,932214037.2,577.76
26-Aug-16,577.75,580.62,576.86,48856800,9178145243,11.3574,11.4454,11.2113,11.2899,7566063.299,942812852.3,579.65
27-Aug-16,579.45,579.84,568.63,59698300,9025464112,11.2954,11.2954,11.1395,11.1492,3603665.66,935491528.7,569.95
28-Aug-16,569.83,574.04,569.74,86301600,9089312935,11.1482,11.1482,10.92,10.9302,4163283.833,921423355.5,573.91
29-Aug-16,574.07,576.28,573.47,110398000,9093420855,10.9293,11.1462,10.7898,10.9747,7438111.458,913963738.4,574.11
30-Aug-16,574.11,578.36,574.11,70342400,9148340524,10.9838,11.3036,10.9588,11.2309,6722698.368,929056369.6,577.5
31-Aug-16,577.59,577.86,573.64,75840896,9117106217,11.2289,11.6802,11.1839,11.6802,8937008.258,948615914.2,575.47
1-Sep-16,575.55,576.31,571.81,76923400,9067854884,11.6724,12.5815,11.6485,12.0164,20683900,1016497760,572.3
2-Sep-16,572.41,575.64,570.81,79910800,9120159589,11.9949,12.3133,11.8824,12.1142,14530290.07,1005615894,575.54
3-Sep-16,575.55,599.5,574.06,159014000,9480380026,12.113,12.3636,11.3472,11.7873,10973172.06,994174113,598.21
4-Sep-16,598.59,611.84,596.85,97942896,9646846465,11.7587,11.7936,11.4739,11.6753,10514353.4,975609645.2,608.63
5-Sep-16,608.99,609.05,602.24,82446800,9615468145,11.6799,11.8066,11.594,11.7347,6512108.09,979046956.9,606.59
6-Sep-16,606.51,610.83,605.09,78529104,9677437248,11.717,11.7284,11.4728,11.6925,6139139.271,971883788.7,610.44
7-Sep-16,610.57,614.54,608.51,75032400,9743676240,11.6891,11.7263,11.515,11.5496,6031392.195,973722277,614.54
8-Sep-16,614.64,628.77,613.84,86713000,9931412644,11.5479,11.7014,11.2524,11.3357,8659592.743,960565637.3,626.32
9-Sep-16,626.35,626.83,620.26,64550200,9877681032,11.3459,11.68,11.3459,11.6583,8747283.333,973281958.5,622.86
10-Sep-16,622.93,625.09,622.4,45016800,9889124590,11.6528,12.2151,11.5437,12.2151,5414197.143,980051873.7,623.51
11-Sep-16,623.42,628.82,600.51,73610800,9624021892,12.1685,12.2079,11.5897,11.6257,8872992.292,1000024598,606.72
12-Sep-16,607.01,608.46,605.41,72812304,9649385919,11.6384,11.947,11.6136,11.893,9096470.174,989142362.7,608.24
13-Sep-16,608.03,611.19,606.92,86920600,9666424848,11.8937,12.0856,11.8808,11.9251,10019594.44,1007254478,609.24
14-Sep-16,608.84,611.95,608.41,47877700,9690463177,11.9187,11.9972,11.8559,11.9368,7533137.77,1001676784,610.68
15-Sep-16,610.59,611.09,607.16,59464600,9635571708,11.9232,12.1354,11.9227,11.9227,7838576.007,1011217675,607.16
16-Sep-16,607.25,609.26,606.73,64963400,9633710359,11.937,12.7486,11.9029,12.5519,9385270.833,1027420095,606.97
17-Sep-16,607.22,607.86,605.19,37140300,9619198525,12.5558,12.763,12.4424,12.6872,14673823.87,1059467108,605.98
18-Sep-16,606.28,610.16,605.86,48679400,9682008337,12.6986,12.9873,12.1555,12.425,10301093.89,1066635401,609.87
19-Sep-16,609.87,610.93,608.27,54796400,9672709264,12.4312,13.1587,12.4175,13.1587,22734005.9,1078856073,609.23
20-Sep-16,609.25,609.53,607.94,72710896,9659269452,13.189,14.3819,13.1198,14.2948,22965510.07,1153956882,608.31
21-Sep-16,603.59,603.59,595.88,82776200,9483211005,14.4303,14.4341,13.1702,13.7924,31473156.79,1162493919,597.15
22-Sep-16,597.28,598.49,596.21,67085300,9470698215,13.7685,13.7685,12.4786,13.2711,25082250.35,1096758322,596.3
23-Sep-16,596.2,603.21,595.79,51067000,9575631549,13.2476,13.4469,13.1016,13.3285,20136617.22,1117852327,602.84
24-Sep-16,602.96,604.58,602.04,35359500,9573385118,13.3313,13.343,12.6817,12.879,8998327.944,1097374317,602.63
25-Sep-16,602.75,603.38,599.71,33977800,9546132575,12.8779,13.1075,12.7975,13.0848,7392460.243,1091610838,600.83
26-Sep-16,600.81,608.14,600.35,59153800,9661922446,13.1009,13.1696,12.7402,12.8182,6501998.021,1094277205,608.04
27-Sep-16,608.02,608.25,604.11,49422400,9633311305,12.8231,13.2114,12.8231,13.0935,6445580.764,1105767233,606.17
28-Sep-16,606.24,606.59,604.61,48722600,9611532319,13.0983,13.4838,13.0813,13.2836,10146416.62,1121354180,604.73
29-Sep-16,605.02,606.82,604.85,55658600,9627902106,13.2748,13.3361,13.0792,13.118,7018328.229,1111977027,605.69
30-Sep-16,605.72,609.73,604.14,56122400,9693198750,13.0734,13.3427,13.0245,13.2286,5803531.979,1115182245,609.73
1-Oct-16,609.93,615.24,609.93,56357000,9761887632,13.2248,13.3091,13.0456,13.1756,6233457.979,1110750250,613.98
2-Oct-16,613.95,614.01,609.68,39249800,9713776587,13.1727,13.2959,13.1431,13.2032,5347055.417,1117548691,610.89
3-Oct-16,610.97,612.57,610.46,46798300,9734618878,13.1997,13.4852,13.1872,13.4741,4715874.444,1122824013,612.13
4-Oct-16,612.05,612.05,609.48,49801600,9705099355,13.4524,13.531,13.2115,13.2768,8722107.465,1133269828,610.2
5-Oct-16,610.22,613.81,609.62,68077504,9743018924,13.277,13.3467,13.0384,13.0384,8599770.348,1121394483,612.51
6-Oct-16,612.47,613.82,611.47,56812100,9752315689,13.0357,13.1436,12.6868,12.8704,12094674.34,1093303896,613.02
